work_id,mp_name,house,state,constituency,vendor_id,work_category,recommended_date,sanction_date,sanctioned_amount,expenditure_amount,completion_percent,beneficiary_ids,tenure_end,is_anomaly,anomaly_type,expenditure_ratio,days_since_sanction,days_since_recommendation,sanction_gap_days,is_overdue,vendor_work_count,beneficiary_work_count,house_Lok Sabha,house_Rajya Sabha,work_category_Education,work_category_Health,work_category_Other,work_category_Road,work_category_Sanitation,work_category_Water
W-749329,Shri S Niranjan Reddy,Rajya Sabha,Andhra Pradesh,Sitting Rajya Sabha,V-382183,Road,2021-10-31,2021-11-28,8752190.78,7459411.03,58,"B-517492,B-608522,B-810829,B-376217,B-172392",2028.0,False,,0.8522907255456331,1739,1767,28,True,1,5,False,True,False,False,False,True,False,False
W-512351,Shri S Niranjan Reddy,Rajya Sabha,Andhra Pradesh,Sitting Rajya Sabha,V-17823,Sanitation,2026-01-18,2026-01-26,16149844.65,12258477.53,84,"B-255388,B-854863,B-528667,B-105505",2028.0,False,,0.7590461577597899,219,227,8,False,1,4,False,True,False,False,False,False,True,False
W-594279,Shri S Niranjan Reddy,Rajya Sabha,Andhra Pradesh,Sitting Rajya Sabha,V-696298,Other,2023-04-25,2023-04-30,14434740.83,9415863.11,56,"B-722042,B-351577",2028.0,False,,0.652305657641655,1221,1226,5,True,1,2,False,True,False,False,True,False,False,False
W-840528,Shri S Niranjan Reddy,Rajya Sabha,Andhra Pradesh,Sitting Rajya Sabha,V-245271,Health,2026-07-07,2026-07-16,21863984.92,15109015.6,49,"B-327688,B-767316,B-996026,B-309614",2028.0,False,,0.6910458297187665,48,57,9,False,1,5,False,True,False,True,False,False,False,False
W-960581,Shri S Niranjan Reddy,Rajya Sabha,Andhra Pradesh,Sitting Rajya Sabha,V-697729,Water,2025-12-14,2026-01-05,26129045.24,24864933.31,85,"B-977624,B-440731",2028.0,False,,0.9516204316541648,240,262,22,False,1,2,False,True,False,False,False,False,False,True
W-589344,Shri S Niranjan Reddy,Rajya Sabha,Andhra Pradesh,Sitting Rajya Sabha,V-990780,Other,2024-08-17,2024-08-28,24034535.88,19238599.84,53,"B-29723,B-803287,B-496017,B-996779",2028.0,False,,0.8004564738031463,735,746,11,True,1,4,False,True,False,False,True,False,False,False
W-524098,Shri S Niranjan Reddy,Rajya Sabha,Andhra Pradesh,Sitting Rajya Sabha,V-159218,Sanitation,2024-12-04,2024-12-19,57182600.85,44436441.95,54,"B-351497,B-199530,B-868562",2028.0,True,duplicate_vendor,0.7770972514273107,622,637,15,True,1,3,False,True,False,False,False,False,True,False
W-737338,Shri S. Jaishankar,Rajya Sabha,Gujarat,Sitting Rajya Sabha,V-314450,Education,2024-09-23,2024-10-26,105056139.24,90134718.46,46,"B-858760,B-246143,B-275001,B-410204",2029.0,False,,0.8579671698584685,676,709,33,True,1,4,False,True,True,False,False,False,False,False
W-506035,Shri S. Jaishankar,Rajya Sabha,Gujarat,Sitting Rajya Sabha,V-116906,Other,2024-08-06,2024-08-28,48846386.96,47135136.66,89,"B-867976,B-455871,B-554654",2029.0,False,,0.9649666964846072,735,757,22,True,1,3,False,True,False,False,True,False,False,False
W-414789,Shri S. Jaishankar,Rajya Sabha,Gujarat,Sitting Rajya Sabha,V-194987,Water,2022-06-28,2022-07-07,6538505.38,5062928.3,85,"B-426098,B-973486,B-205113,B-591644,B-890568",2029.0,False,,0.7743250186023399,1518,1527,9,True,1,5,False,True,False,False,False,False,False,True
W-178647,Shri S. Jaishankar,Rajya Sabha,Gujarat,Sitting Rajya Sabha,V-845923,Health,2026-04-30,2026-05-04,10201468.42,7327226.63,68,"B-617529,B-509736",2029.0,False,,0.7182521504095388,121,125,4,False,1,2,False,True,False,True,False,False,False,False
W-709582,Shri S. Kalyanasundaram,Rajya Sabha,Tamil Nadu,Sitting Rajya Sabha,V-475496,Health,2021-12-14,2021-12-14,51179353.23,48513749.74,47,"B-562934,B-49485,B-991937,B-895579,B-480228",2028.0,False,,0.9479164287594497,1723,1723,0,True,1,5,False,True,False,True,False,False,False,False
W-505840,Shri S. Kalyanasundaram,Rajya Sabha,Tamil Nadu,Sitting Rajya Sabha,V-DUP-007,Education,2021-09-23,2021-09-29,98205528.82,67753945.9,74,"B-264487,B-327039,B-388565",2028.0,True,duplicate_vendor,0.6899198722730325,1799,1805,6,True,6,3,False,True,True,False,False,False,False,False
W-269288,Shri S. Kalyanasundaram,Rajya Sabha,Tamil Nadu,Sitting Rajya Sabha,V-864280,Water,2024-03-22,2024-03-23,89180091.51,74163706.79,77,"B-875583,B-455496,B-222412,B-501857",2028.0,False,,0.8316172985949878,893,894,1,True,1,4,False,True,False,False,False,False,False,True
W-396513,Shri S. Selvaganabathy,Rajya Sabha,Puducherry,Sitting Rajya Sabha,V-18854,Education,2023-08-31,2023-09-05,42398406.16,31791963.57,61,"B-893780,B-683368,B-310038",2027.0,True,duplicate_vendor,0.7498386484158348,1093,1098,5,True,1,3,False,True,True,False,False,False,False,False
W-902583,Shri S. Selvaganabathy,Rajya Sabha,Puducherry,Sitting Rajya Sabha,V-736236,Education,2023-02-06,2023-02-09,67677273.3,47850516.34,59,"B-322841,B-916460,B-930189,B-909421,B-140470",2027.0,False,,0.7070396605354963,1301,1304,3,True,1,5,False,True,True,False,False,False,False,False
W-491303,Shri S. Selvaganabathy,Rajya Sabha,Puducherry,Sitting Rajya Sabha,V-813641,Education,2024-05-16,2024-06-09,21057802.76,15745153.84,81,"B-273954,B-68246,B-733839",2027.0,False,,0.7477111462886548,815,839,24,True,1,3,False,True,True,False,False,False,False,False
W-427494,Shri S. Selvaganabathy,Rajya Sabha,Puducherry,Sitting Rajya Sabha,V-889856,Education,2023-06-15,2023-06-17,52144129.15,39897504.71,87,"B-302045,B-70924,B-110325",2027.0,False,,0.7651389592724649,1173,1175,2,True,1,3,False,True,True,False,False,False,False,False
W-906288,Shri S. Selvaganabathy,Rajya Sabha,Puducherry,Sitting Rajya Sabha,V-807029,Sanitation,2023-09-17,2023-10-18,30154305.52,26994984.22,70,"B-757462,B-946480,B-682012",2027.0,False,,0.8952281856431891,1050,1081,31,True,1,3,False,True,False,False,False,False,True,False
W-812153,Shri S. Selvaganabathy,Rajya Sabha,Puducherry,Sitting Rajya Sabha,V-564744,Road,2023-08-29,2023-09-02,51732053.31,44827549.16,35,"B-369666,B-547650,B-884426,B-747229,B-450300",2027.0,False,,0.8665333442570828,1096,1100,4,True,1,5,False,True,False,False,False,True,False,False
W-151101,Shri S. Selvaganabathy,Rajya Sabha,Puducherry,Sitting Rajya Sabha,V-932078,Other,2023-07-21,2023-07-23,26253477.01,24416798.55,47,"B-827556,B-934885",2027.0,False,,0.9300405634156418,1137,1139,2,True,1,2,False,True,False,False,True,False,False,False
W-854292,Shri S.R. Sivalingam,Rajya Sabha,Tamil Nadu,Sitting Rajya Sabha,V-936043,Sanitation,2022-11-20,2022-12-21,32158841.68,22543902.73,77,"B-395119,B-163917,B-804990,B-474905",2031.0,False,,0.7010172491386824,1351,1382,31,True,1,4,False,True,False,False,False,False,True,False
W-110874,Shri S.R. Sivalingam,Rajya Sabha,Tamil Nadu,Sitting Rajya Sabha,V-904767,Sanitation,2024-01-15,2024-02-05,44364789.35,35855926.85,42,"B-101093,B-375594,B-814209,B-151866",2031.0,False,,0.8082068544747864,940,961,21,True,1,4,False,True,False,False,False,False,True,False
W-341224,Shri S.R. Sivalingam,Rajya Sabha,Tamil Nadu,Sitting Rajya Sabha,V-341403,Education,2023-11-14,2023-12-08,2680093.42,2299967.8,94,"B-979102,B-468487,B-228609,B-651276",2031.0,False,,0.858167026132992,999,1023,24,True,1,4,False,True,True,False,False,False,False,False
W-517601,Shri S.R. Sivalingam,Rajya Sabha,Tamil Nadu,Sitting Rajya Sabha,V-464277,Road,2025-08-11,2025-08-13,9598319.54,13915122.24,72,"B-801350,B-38568,B-671523,B-730254",2031.0,True,cost_overrun,1.4497456749600985,385,387,2,True,1,4,False,True,False,False,False,True,False,False
W-107151,Shri Sadanand Mhalu Shet Tanavade,Rajya Sabha,Goa,Sitting Rajya Sabha,V-957484,Water,2025-08-08,2025-08-28,47570355.11,46283437.32,54,"B-940112,B-304141",2029.0,False,,0.9729470636276695,370,390,20,True,1,2,False,True,False,False,False,False,False,True
W-704127,Shri Sadanand Mhalu Shet Tanavade,Rajya Sabha,Goa,Sitting Rajya Sabha,V-834010,Water,2025-01-26,2025-02-08,12787464.38,11973000.75,79,"B-422136,B-456144,B-678018,B-876300",2029.0,False,,0.9363076521038958,571,584,13,True,1,4,False,True,False,False,False,False,False,True
W-847313,Shri Sadanand Mhalu Shet Tanavade,Rajya Sabha,Goa,Sitting Rajya Sabha,V-352570,Water,2024-07-15,2024-08-16,23129444.02,19855873.07,82,"B-891143,B-285867,B-218758",2029.0,False,,0.8584673740030523,747,779,32,True,1,3,False,True,False,False,False,False,False,True
W-379632,Shri Sadanand Mhalu Shet Tanavade,Rajya Sabha,Goa,Sitting Rajya Sabha,V-618636,Education,2025-08-21,2025-09-18,87155236.48,78488261.71,87,"B-532584,B-220971,B-749692,B-45543,B-287442",2029.0,False,,0.9005570391402831,349,377,28,False,1,5,False,True,True,False,False,False,False,False
W-447488,Shri Sajjad Ahmad Kichloo,Rajya Sabha,Jammu And Kashmir,Sitting Rajya Sabha,V-273554,Education,2022-09-29,2022-10-23,29725002.78,25548832.87,86,"B-40462,B-691902,B-834474",2031.0,False,,0.8595064921975425,1410,1434,24,True,1,3,False,True,True,False,False,False,False,False
W-692902,Shri Sajjad Ahmad Kichloo,Rajya Sabha,Jammu And Kashmir,Sitting Rajya Sabha,V-815995,Sanitation,2022-07-03,2022-07-22,24763292.51,21292059.71,78,"B-29024,B-195781",2031.0,False,,0.8598234544700292,1503,1522,19,True,1,2,False,True,False,False,False,False,True,False
W-989085,Shri Sajjad Ahmad Kichloo,Rajya Sabha,Jammu And Kashmir,Sitting Rajya Sabha,V-65024,Other,2025-02-24,2025-03-02,9138118.97,8500573.92,58,"B-413832,B-16166,B-826639,B-271135",2031.0,False,,0.930232353934871,549,555,6,True,1,4,False,True,False,False,True,False,False,False
W-517802,Shri Sajjad Ahmad Kichloo,Rajya Sabha,Jammu And Kashmir,Sitting Rajya Sabha,V-686888,Water,2025-10-23,2025-11-02,9506085.74,8429267.36,47,"B-419121,B-376979,B-14527,B-651746",2031.0,False,,0.8867232623971683,304,314,10,False,1,4,False,True,False,False,False,False,False,True
W-806363,Shri Samik Bhattacharya,Rajya Sabha,West Bengal,Sitting Rajya Sabha,V-968790,Water,2022-11-30,2022-12-27,18306588.21,13349898.2,35,"B-500366,B-387160",2030.0,False,,0.729240099075785,1345,1372,27,True,1,2,False,True,False,False,False,False,False,True
W-318087,Shri Samik Bhattacharya,Rajya Sabha,West Bengal,Sitting Rajya Sabha,V-954036,Water,2025-07-19,2025-08-13,11665778.68,11249482.56,53,"B-668643,B-730079,B-186284,B-618956",2030.0,False,,0.9643147593127491,385,410,25,True,1,4,False,True,False,False,False,False,False,True
W-407334,Shri Samik Bhattacharya,Rajya Sabha,West Bengal,Sitting Rajya Sabha,V-161491,Water,2024-10-02,2024-10-06,26920321.87,23213855.82,81,"B-77209,B-722376",2030.0,False,,0.8623171718414524,696,700,4,True,1,2,False,True,False,False,False,False,False,True
W-589613,Shri Samik Bhattacharya,Rajya Sabha,West Bengal,Sitting Rajya Sabha,V-712451,Sanitation,2026-03-02,2026-03-12,40974573.59,27060724.6,47,"B-608523,B-267981,B-664801",2030.0,False,,0.6604272413125069,174,184,10,False,1,3,False,True,False,False,False,False,True,False
W-298969,Shri Samik Bhattacharya,Rajya Sabha,West Bengal,Sitting Rajya Sabha,V-244101,Water,2024-11-05,2024-11-16,3101671.97,2115905.48,88,"B-525368,B-748761,B-210353",2030.0,False,,0.6821822231575313,655,666,11,True,1,3,False,True,False,False,False,False,False,True
W-102780,Shri Samik Bhattacharya,Rajya Sabha,West Bengal,Sitting Rajya Sabha,V-891753,Sanitation,2024-07-12,2024-08-03,20445879.23,15240295.27,45,"B-315338,B-885124",2030.0,False,,0.7453969134102139,760,782,22,True,1,2,False,True,False,False,False,False,True,False
W-603726,Shri Samik Bhattacharya,Rajya Sabha,West Bengal,Sitting Rajya Sabha,V-411646,Water,2025-08-10,2025-08-29,24850186.44,22329507.76,93,"B-94854,B-578374,B-319032,B-812950,B-547702",2030.0,False,,0.8985649992572048,369,388,19,True,1,5,False,True,False,False,False,False,False,True
W-228285,Shri Samirul Islam,Rajya Sabha,West Bengal,Sitting Rajya Sabha,V-847776,Education,2022-05-15,2022-06-10,64477007.93,63000611.8,68,"B-584026,B-111021,B-35845",2029.0,False,,0.9771019751474376,1545,1571,26,True,1,3,False,True,True,False,False,False,False,False
W-361273,Shri Samirul Islam,Rajya Sabha,West Bengal,Sitting Rajya Sabha,V-851750,Health,2026-07-19,2026-08-22,28505999.31,27561396.22,47,"B-471048,B-922213,B-894284",2029.0,False,,0.9668630073365423,11,45,34,False,1,3,False,True,False,True,False,False,False,False
W-742778,Shri Samirul Islam,Rajya Sabha,West Bengal,Sitting Rajya Sabha,V-853425,Education,2025-08-10,2025-08-15,29748273.68,23571026.3,37,"B-105627,B-547686,B-613618,B-997726",2029.0,False,,0.7923493831457853,383,388,5,True,1,4,False,True,True,False,False,False,False,False
W-421823,Shri Samirul Islam,Rajya Sabha,West Bengal,Sitting Rajya Sabha,V-330205,Water,2024-10-15,2024-10-26,41171464.86,29749900.45,84,"B-93557,B-534195",2029.0,False,,0.722585425395039,676,687,11,True,1,2,False,True,False,False,False,False,False,True
W-746766,Shri Samirul Islam,Rajya Sabha,West Bengal,Sitting Rajya Sabha,V-50791,Sanitation,2022-02-09,2022-02-11,6739754.22,6447396.59,37,"B-199853,B-244141,B-345977,B-139981",2029.0,False,,0.9566219152128073,1664,1666,2,True,2,4,False,True,False,False,False,False,True,False
W-918680,Shri Sana Sathish Babu,Rajya Sabha,Andhra Pradesh,Sitting Rajya Sabha,V-993314,Water,2026-08-25,2023-11-20,26448645.52,22584215.91,44,"B-146339,B-831702,B-202744,B-537798",2032.0,True,delayed_completion,0.8538893189415774,1017,8,-1009,True,1,4,False,True,False,False,False,False,False,True
W-308385,Shri Sana Sathish Babu,Rajya Sabha,Andhra Pradesh,Sitting Rajya Sabha,V-835632,Other,2023-07-03,2023-08-19,3437764.83,3332828.58,78,"B-99162,B-192733,B-433715,B-800432,B-464078",2032.0,True,delayed_completion,0.969475442565395,1110,1157,47,True,1,5,False,True,False,False,True,False,False,False
W-100209,Shri Sana Sathish Babu,Rajya Sabha,Andhra Pradesh,Sitting Rajya Sabha,V-915392,Water,2025-01-03,2025-01-21,18932247.76,12879498.46,43,"B-472551,B-13800",2032.0,False,,0.6802942061223056,589,607,18,True,1,2,False,True,False,False,False,False,False,True
W-723031,Shri Sandosh Kumar P,Rajya Sabha,Kerala,Sitting Rajya Sabha,V-197313,Sanitation,2022-11-20,2022-12-29,79141075.31,69011330.97,69,"B-14322,B-866229,B-328217,B-618172",2028.0,False,,0.8720039587493443,1343,1382,39,True,1,4,False,True,False,False,False,False,True,False
W-651773,Shri Sandosh Kumar P,Rajya Sabha,Kerala,Sitting Rajya Sabha,V-646086,Road,2025-08-30,2025-08-31,62245880.22,63514528.19,55,"B-365851,B-962274,B-297652,B-610742,B-296688",2028.0,False,,1.0203812359230222,367,368,1,True,1,5,False,True,False,False,False,True,False,False
W-407652,Shri Sandosh Kumar P,Rajya Sabha,Kerala,Sitting Rajya Sabha,V-978333,Sanitation,2022-07-07,2022-07-17,36826237.08,29826516.18,70,"B-911625,B-519851",2028.0,False,,0.8099257090863219,1508,1518,10,True,1,2,False,True,False,False,False,False,True,False
W-707818,Shri Sandosh Kumar P,Rajya Sabha,Kerala,Sitting Rajya Sabha,V-564422,Other,2025-07-23,2025-08-07,17624955.41,16996971.55,79,"B-627229,B-286263,B-394049,B-120559",2028.0,False,,0.9643696199285874,391,406,15,True,1,4,False,True,False,False,True,False,False,False
W-708809,Shri Sandosh Kumar P,Rajya Sabha,Kerala,Sitting Rajya Sabha,V-510775,Road,2026-08-11,2026-08-23,23622989.3,15597471.81,47,"B-331096,B-60175,B-325005,B-552621",2028.0,False,,0.6602666416142347,10,22,12,False,1,4,False,True,False,False,False,True,False,False
W-653799,Shri Sanjay Bhatia,Rajya Sabha,Haryana,Sitting Rajya Sabha,V-559569,Other,2025-11-18,2025-12-12,3402082.05,2588754.39,94,"B-260785,B-220237",2032.0,False,,0.7609323796291158,264,288,24,False,1,2,False,True,False,False,True,False,False,False
W-143386,Shri Sanjay Bhatia,Rajya Sabha,Haryana,Sitting Rajya Sabha,V-826600,Other,2025-07-20,2025-08-07,14222154.16,12465080.41,66,"B-518469,B-653912,B-3886,B-3084",2032.0,False,,0.8764551607138535,391,409,18,True,1,4,False,True,False,False,True,False,False,False
W-194603,Shri Sanjay Bhatia,Rajya Sabha,Haryana,Sitting Rajya Sabha,V-499997,Health,2023-09-21,2023-10-13,4580358.58,3639355.22,61,"B-971687,B-985183,B-502941,B-238088,B-626960",2032.0,False,,0.7945568357663386,1055,1077,22,True,1,5,False,True,False,True,False,False,False,False
W-928306,Shri Sanjay Bhatia,Rajya Sabha,Haryana,Sitting Rajya Sabha,V-523426,Sanitation,2024-09-04,2024-09-26,8881624.18,7457190.97,69,"B-687606,B-111448,B-748431",2032.0,False,,0.8396201887029181,706,728,22,True,1,3,False,True,False,False,False,False,True,False
W-116719,Shri Sanjay Bhatia,Rajya Sabha,Haryana,Sitting Rajya Sabha,V-80185,Water,2023-12-01,2023-12-19,3456911.79,2305183.58,93,"B-697395,B-642367,B-145463,B-49507",2032.0,False,,0.6668332083764278,988,1006,18,True,1,4,False,True,False,False,False,False,False,True
W-295198,Shri Sanjay Bhatia,Rajya Sabha,Haryana,Sitting Rajya Sabha,V-151890,Road,2025-04-27,2025-05-04,7703883.03,7194264.67,64,"B-987461,B-298607,B-116000,B-953728,B-98719",2032.0,False,,0.9338491565856497,486,493,7,True,1,5,False,True,False,False,False,True,False,False
W-269965,Shri Sanjay Bhatia,Rajya Sabha,Haryana,Sitting Rajya Sabha,V-306887,Road,2026-03-12,2026-03-30,3833791.91,3563713.74,49,"B-343515,B-768358,B-856555,B-509832",2032.0,False,,0.9295532526698874,156,174,18,False,1,4,False,True,False,False,False,True,False,False
W-324859,Shri Sanjay Bhatia,Rajya Sabha,Haryana,Sitting Rajya Sabha,V-367433,Road,2022-11-24,2022-11-28,2674194.3,2391946.49,47,"B-151770,B-250918,B-971214,B-652875,B-33217",2032.0,False,,0.8944550102436463,1374,1378,4,True,1,5,False,True,False,False,False,True,False,False
W-606958,Shri Sanjay Kumar Jha,Rajya Sabha,Bihar,Sitting Rajya Sabha,V-615645,Road,2022-11-14,2022-11-26,3265152.29,2382263.43,87,"B-899968,B-845557,B-396308",2030.0,False,,0.7296025478799337,1376,1388,12,True,1,3,False,True,False,False,False,True,False,False
W-896578,Shri Sanjay Kumar Jha,Rajya Sabha,Bihar,Sitting Rajya Sabha,V-400230,Road,2025-04-28,2025-05-07,19890322.93,15088995.59,87,"B-980563,B-733357,B-901530",2030.0,False,,0.7586098849728429,483,492,9,True,1,3,False,True,False,False,False,True,False,False
W-777717,Shri Sanjay Kumar Jha,Rajya Sabha,Bihar,Sitting Rajya Sabha,V-43597,Education,2021-12-28,2022-01-01,20169840.1,17723085.16,44,"B-794429,B-593139,B-428465,B-131787",2030.0,False,,0.87869239776472,1705,1709,4,True,1,4,False,True,True,False,False,False,False,False
W-160209,Shri Sanjay Kumar Jha,Rajya Sabha,Bihar,Sitting Rajya Sabha,V-263092,Water,2024-05-12,2024-06-10,32933019.95,26877261.48,45,"B-44731,B-84068,B-576974",2030.0,False,,0.8161189444759681,814,843,29,True,1,3,False,True,False,False,False,False,False,True
W-439181,Shri Sanjay Kumar Jha,Rajya Sabha,Bihar,Sitting Rajya Sabha,V-774723,Sanitation,2022-02-16,2022-04-15,40048800.46,35574262.94,51,"B-940001,B-174085,B-833217,B-679240",2030.0,True,sanction_delay,0.8882728703829946,1601,1659,58,True,1,4,False,True,False,False,False,False,True,False
W-347439,Shri Sanjay Kumar Jha,Rajya Sabha,Bihar,Sitting Rajya Sabha,V-12579,Education,2025-12-21,2026-01-01,16193395.62,12446922.16,59,"B-653772,B-733702,B-706619,B-678079,B-443740",2030.0,False,,0.7686418866113024,244,255,11,False,1,5,False,True,True,False,False,False,False,False
W-767164,Shri Sanjay Kumar Jha,Rajya Sabha,Bihar,Sitting Rajya Sabha,V-363792,Road,2022-01-22,2022-01-27,24576906.01,23106052.04,55,"B-798825,B-302936,B-21145",2030.0,False,,0.9401530050445922,1679,1684,5,True,1,3,False,True,False,False,False,True,False,False
W-997764,Shri Sanjay Kumar Jha,Rajya Sabha,Bihar,Sitting Rajya Sabha,V-940454,Road,2024-09-05,2024-09-26,28191562.64,19324579.1,93,"B-962542,B-620608,B-308729,B-848405,B-841946",2030.0,False,,0.6854738542439307,706,727,21,True,1,5,False,True,False,False,False,True,False,False
W-196502,Shri Sanjay Raut,Rajya Sabha,Maharashtra,Sitting Rajya Sabha,V-423859,Education,2024-04-24,2021-07-02,60391171.75,57167046.59,65,"B-602232,B-766893,B-150447,B-956819,B-883359",2028.0,False,,0.9466126411100808,1888,861,-1027,True,1,5,False,True,True,False,False,False,False,False
W-936515,Shri Sanjay Raut,Rajya Sabha,Maharashtra,Sitting Rajya Sabha,V-626666,Road,2024-09-05,2024-09-28,49632709.39,48382176.08,66,"B-117933,B-456642,B-330974,B-631346,B-227958",2028.0,False,,0.9748042505563487,704,727,23,True,1,5,False,True,False,False,False,True,False,False
W-131568,Shri Sanjay Raut,Rajya Sabha,Maharashtra,Sitting Rajya Sabha,V-904082,Road,2024-05-07,2024-05-08,40499632.12,26375693.68,88,"B-87864,B-153799",2028.0,False,,0.6512576114728422,847,848,1,True,1,2,False,True,False,False,False,True,False,False
W-873027,Shri Sanjay Raut,Rajya Sabha,Maharashtra,Sitting Rajya Sabha,V-887034,Sanitation,2022-10-01,2022-10-16,29892197.06,25579239.12,62,"B-672195,B-989035,B-188996",2028.0,False,,0.8557162616269733,1417,1432,15,True,1,3,False,True,False,False,False,False,True,False
W-295241,Shri Sanjay Raut,Rajya Sabha,Maharashtra,Sitting Rajya Sabha,V-422759,Health,2026-01-20,2026-02-12,14667927.0,11710416.29,56,"B-226043,B-831584",2028.0,False,,0.7983688690296863,202,225,23,False,1,2,False,True,False,True,False,False,False,False
W-919120,Shri Sanjay Seth,Rajya Sabha,Uttar Pradesh,Sitting Rajya Sabha,V-306407,Water,2025-09-20,2025-10-17,9892397.78,8894994.06,55,"B-349455,B-51537,B-736699",2030.0,False,,0.899174725664944,320,347,27,False,1,3,False,True,False,False,False,False,False,True
W-765327,Shri Sanjay Seth,Rajya Sabha,Uttar Pradesh,Sitting Rajya Sabha,V-957315,Sanitation,2023-03-11,2023-03-24,3329820.46,2182127.38,64,"B-181015,B-726726",2030.0,False,,0.655328840162151,1258,1271,13,True,1,2,False,True,False,False,False,False,True,False
W-808768,Shri Sanjay Seth,Rajya Sabha,Uttar Pradesh,Sitting Rajya Sabha,V-989455,Water,2024-09-01,2024-09-13,17451110.02,16221065.18,38,"B-331169,B-681212,B-423657,B-136377,B-994937",2030.0,False,,0.9295148080213639,719,731,12,True,1,5,False,True,False,False,False,False,False,True
W-107830,Shri Sanjay Seth,Rajya Sabha,Uttar Pradesh,Sitting Rajya Sabha,V-274235,Water,2023-06-12,2023-07-15,31465005.56,24129785.31,42,"B-592719,B-282755,B-786533",2030.0,False,,0.766876880539156,1145,1178,33,True,1,3,False,True,False,False,False,False,False,True
W-309678,Shri Sanjay Seth,Rajya Sabha,Uttar Pradesh,Sitting Rajya Sabha,V-31529,Road,2025-11-26,2025-12-25,22876902.86,17248100.56,94,"B-694098,B-814563,B-785049,B-484843",2030.0,False,,0.7539526073766788,251,280,29,False,1,4,False,True,False,False,False,True,False,False
W-198859,Shri Sanjay Seth,Rajya Sabha,Uttar Pradesh,Sitting Rajya Sabha,V-237707,Other,2024-07-04,2024-07-14,35158325.37,29421024.8,76,"B-2894,B-123010,B-172173,B-869384,B-142722",2030.0,False,,0.8368153059162614,780,790,10,True,1,5,False,True,False,False,True,False,False,False
W-414037,Shri Sanjay Seth,Rajya Sabha,Uttar Pradesh,Sitting Rajya Sabha,V-454003,Education,2025-06-19,2025-07-11,26091437.95,22868385.06,76,"B-276231,B-588534,B-812995,B-827007,B-370437",2030.0,False,,0.8764708600508543,418,440,22,True,1,5,False,True,True,False,False,False,False,False
W-150341,Shri Sanjay Singh,Rajya Sabha,Delhi,Sitting Rajya Sabha,V-877064,Water,2025-12-23,2026-01-05,47720782.93,32017944.84,87,"B-320087,B-656986,B-108726",2030.0,False,,0.6709434102740107,240,253,13,False,1,3,False,True,False,False,False,False,False,True
W-599025,Shri Sanjay Singh,Rajya Sabha,Delhi,Sitting Rajya Sabha,V-143047,Education,2025-09-18,2025-09-23,20879220.54,19466625.47,64,"B-654074,B-987619,B-284300",2030.0,False,,0.9323444537934844,344,349,5,False,1,3,False,True,True,False,False,False,False,False
W-938689,Shri Sanjay Singh,Rajya Sabha,Delhi,Sitting Rajya Sabha,V-982730,Education,2022-03-08,2022-04-10,114944090.51,100678866.9,90,"B-747590,B-978058,B-590196,B-819733,B-284921",2030.0,False,,0.8758942408721835,1606,1639,33,True,1,5,False,True,True,False,False,False,False,False
W-693068,Shri Sanjay Yadav,Rajya Sabha,Bihar,Sitting Rajya Sabha,V-902276,Other,2023-01-29,2021-07-03,33273294.25,30605115.11,61,"B-728204,B-161780,B-934104,B-61779,B-695371",2030.0,True,delayed_completion,0.9198101901196633,1887,1312,-575,True,1,5,False,True,False,False,True,False,False,False
W-158159,Shri Sanjay Yadav,Rajya Sabha,Bihar,Sitting Rajya Sabha,V-207347,Road,2023-11-30,2023-12-29,18129009.12,15580053.37,79,"B-50900,B-416051,B-188078,B-69014,B-226985",2030.0,False,,0.8593990585404923,978,1007,29,True,1,5,False,True,False,False,False,True,False,False
W-944011,Shri Sanjay Yadav,Rajya Sabha,Bihar,Sitting Rajya Sabha,V-254409,Education,2025-10-02,2025-10-25,38042230.07,36321905.93,37,"B-545910,B-879863",2030.0,False,,0.9547785674805472,312,335,23,False,1,2,False,True,True,False,False,False,False,False
W-421104,Shri Sanjay Yadav,Rajya Sabha,Bihar,Sitting Rajya Sabha,V-573974,Education,2024-07-11,2024-07-19,34541710.56,32271867.08,59,"B-4596,B-227846,B-719945,B-69518",2030.0,False,,0.9342868826354961,775,783,8,True,1,4,False,True,True,False,False,False,False,False
W-491812,Shri Sanjay Yadav,Rajya Sabha,Bihar,Sitting Rajya Sabha,V-910573,Other,2022-01-17,2022-02-13,2430076.42,2244634.36,79,"B-952438,B-265347,B-605225,B-517424,B-102922",2030.0,False,,0.9236887949392143,1662,1689,27,True,1,5,False,True,False,False,True,False,False,False
W-452519,Shri Sanjay Yadav,Rajya Sabha,Bihar,Sitting Rajya Sabha,V-866003,Road,2026-03-09,2026-03-12,15830478.02,12003479.71,81,"B-510983,B-236150,B-922813",2030.0,False,,0.7582512476777377,174,177,3,False,1,3,False,True,False,False,False,True,False,False
W-978961,Shri Sanjay Yadav,Rajya Sabha,Bihar,Sitting Rajya Sabha,V-441111,Other,2022-09-28,2022-10-10,30719977.12,29296603.15,57,"B-692153,B-209172",2030.0,False,,0.9536661774050175,1423,1435,12,True,1,2,False,True,False,False,True,False,False,False
W-609418,Shri Sanjay Yadav,Rajya Sabha,Bihar,Sitting Rajya Sabha,V-555910,Education,2024-01-25,2024-01-25,12302224.44,10030096.84,81,"B-271326,B-390007,B-121393",2030.0,False,,0.8153075802606639,951,951,0,True,1,3,False,True,True,False,False,False,False,False
